# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:27:49
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [P L₁-M₂ and 1 others; 0.0632>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
# Spectrum
#   MMM1 Fluorapatite[0][all]['MMM1 Fluorapatite[0][4].msa']
# Fit warnings
#   The k-ratio '[Y L₁-L₃ + 1 other] = -0.2386 ± 0.0090' is more than 3σ negative.
# Quantification results
#   Analytical total: 1.023 ± 0.034
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM1 Fluorapatite[7][4][residual].msa.
#   Plot output to 'MMM1 Fluorapatite[7][4][quantify].pdf'
# Result Comparison
Name,O,F,Si,P,S,Ca,Sr,Y,La,Ce,Σ
MMM1 Fluorapatite[0][all],0.384 ± 0.034,0.0477 ± 0.0020,0.001379 ± 0.000031,0.18909 ± 0.00038,0.003097 ± 0.000038,0.38279 ± 0.00023,0.00474 ± 0.00011,0.00576 ± 0.00024,0.001356 ± 0.000100,0.00365 ± 0.00011,1.023 ± 0.034
MMM1 Fluorapatite[1][all],0.384 ± 0.034,0.0485 ± 0.0021,0.001367 ± 0.000031,0.18954 ± 0.00037,0.002729 ± 0.000037,0.38301 ± 0.00023,0.00458 ± 0.00011,0.00572 ± 0.00024,0.001535 ± 0.000099,0.00368 ± 0.00011,1.024 ± 0.034
MMM1 Fluorapatite[2][all],0.385 ± 0.034,0.0483 ± 0.0021,0.001514 ± 0.000031,0.18893 ± 0.00036,0.002885 ± 0.000038,0.38312 ± 0.00023,0.00442 ± 0.00011,0.00615 ± 0.00024,0.001349 ± 0.000100,0.00276 ± 0.00011,1.024 ± 0.034
MMM1 Fluorapatite[3][all],0.384 ± 0.034,0.0466 ± 0.0020,0.001353 ± 0.000031,0.18848 ± 0.00036,0.002900 ± 0.000037,0.38314 ± 0.00023,0.00440 ± 0.00011,0.00568 ± 0.00024,0.001656 ± 0.000100,0.00350 ± 0.00011,1.022 ± 0.034
MMM1 Fluorapatite[4][all],0.384 ± 0.034,0.0474 ± 0.0020,0.001408 ± 0.000031,0.18894 ± 0.00035,0.002878 ± 0.000037,0.38313 ± 0.00023,0.00402 ± 0.00011,0.00534 ± 0.00024,0.001473 ± 0.000100,0.00382 ± 0.00011,1.023 ± 0.034
MMM1 Fluorapatite[5][all],0.384 ± 0.034,0.0480 ± 0.0020,0.001354 ± 0.000031,0.18866 ± 0.00035,0.003116 ± 0.000039,0.38267 ± 0.00023,0.00421 ± 0.00011,0.00568 ± 0.00024,0.001370 ± 0.000100,0.00329 ± 0.00011,1.022 ± 0.034
MMM1 Fluorapatite[6][all],0.384 ± 0.034,0.0475 ± 0.0020,0.001428 ± 0.000031,0.18860 ± 0.00036,0.002888 ± 0.000038,0.38260 ± 0.00023,0.00448 ± 0.00011,0.00571 ± 0.00024,0.001229 ± 0.000100,0.00269 ± 0.00010,1.021 ± 0.034
MMM1 Fluorapatite[7][all],0.384 ± 0.034,0.0478 ± 0.0020,0.001415 ± 0.000031,0.18879 ± 0.00037,0.002947 ± 0.000038,0.38314 ± 0.00023,0.00465 ± 0.00011,0.00668 ± 0.00024,0.000861 ± 0.000099,0.00279 ± 0.00011,1.023 ± 0.034
Mean,0.38413 ± 0.00040,0.04773 ± 0.00061,0.001402 ± 0.000053,0.18888 ± 0.00034,0.00293 ± 0.00013,0.38295 ± 0.00023,0.00444 ± 0.00024,0.00584 ± 0.00040,0.00135 ± 0.00024,0.00327 ± 0.00046,1.0229 ± 0.0010
Nominal,0.3797,0.0299,0.0002,0.1783,0.0016,0.3908,0.0024,0.0005,0.0012,0.0025,1
RDEV (%),1.2,59.6,601.1,5.9,83.1,-2,84.8,1068,12.8,30.8,2.3
